date, temperature, precipitation, snow accumulate, switch
----- day 1 -----
2017-01-28 17:15:00, -4.7, 0.004, 0.0505170886917, on
2017-01-28 17:20:00, -4.7, 0.004, 0, on
2017-01-28 17:25:00, -4.5, 0.004, 0.0, off
2017-01-28 17:30:00, -4.5, 0.004, 0.0, off
2017-01-28 17:35:00, -4.5, 0.004, 0.00807776266159, off
2017-01-28 17:40:00, -4.5, 0.004, 0.0237676649339, off
2017-01-28 17:45:00, -4.4, 0.004, 0.0424520381997, off
2017-01-28 17:50:00, -4.4, 0.004, 0.0623264925048, off
2017-01-28 17:55:00, -4.5, 0.004, 0.0823264925048, on
2017-01-28 18:00:00, -4.5, 0.004, 0.0507291271177, on
2017-01-28 18:05:00, -4.5, 0.004, 0, on
2017-01-28 18:10:00, -4.5, 0.004, 0.0, off
2017-01-28 18:15:00, -4.5, 0.004, 0.0, off
2017-01-28 18:20:00, -4.5, 0.004, 0.00827128745865, off
2017-01-28 18:25:00, -4.2, 0.0, 0.00416896070142, off
2017-01-28 18:30:00, -4.2, 0.0, 0.00307576735108, off
2017-01-28 18:35:00, -3.8, 0.0, 0.00307576735108, off
2017-01-28 18:40:00, -3.8, 0.0, 0.00307576735108, off
2017-01-28 18:45:00, -3.5, 0.0, 0.00307576735108, off
2017-01-28 18:50:00, -3.5, 0.0, 0.00307576735108, off
2017-01-28 18:55:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:00:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:05:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:10:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:15:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:20:00, -3.4, 0.0, 0.00307576735108, off
2017-01-28 19:25:00, -3.3, 0.0, 0.00307576735108, off
2017-01-28 19:30:00, -3.3, 0.0, 0.00307576735108, off
2017-01-28 19:35:00, -3.3, 0.0, 0.00307576735108, off
2017-01-28 19:40:00, -3.3, 0.0, 0.00307576735108, off
2017-01-28 19:45:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 19:50:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 19:55:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 20:00:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 20:05:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:10:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:15:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:20:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:25:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:30:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:35:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:40:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 20:45:00, -3.1, 0.0, 0.00307576735108, off
2017-01-28 20:50:00, -3.1, 0.0, 0.00307576735108, off
2017-01-28 20:55:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 21:00:00, -3.2, 0.0, 0.00307576735108, off
2017-01-28 21:05:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:10:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:15:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:20:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:25:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:30:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 21:35:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 21:40:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 21:45:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 21:50:00, -3.0, 0.0, 0.00307576735108, off
2017-01-28 21:55:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:00:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:05:00, -2.7, 0.0, 0.00307576735108, off
2017-01-28 22:10:00, -2.7, 0.0, 0.00307576735108, off
2017-01-28 22:15:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:20:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:25:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 22:30:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 22:35:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:40:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 22:45:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 22:50:00, -2.9, 0.0, 0.00307576735108, off
2017-01-28 22:55:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 23:00:00, -2.8, 0.0, 0.00307576735108, off
2017-01-28 23:05:00, -2.7, 0.0, 0.00307576735108, off
2017-01-28 23:10:00, -2.7, 0.0, 0.00307576735108, off
2017-01-28 23:15:00, -2.6, 0.0, 0.00307576735108, off
2017-01-28 23:20:00, -2.6, 0.0, 0.00307576735108, off
2017-01-28 23:25:00, -2.4, 0.0, 0.00307576735108, off
2017-01-28 23:30:00, -2.4, 0.0, 0.00307576735108, off
2017-01-28 23:35:00, -2.6, 0.0, 0.00307576735108, off
2017-01-28 23:40:00, -2.6, 0.0, 0.00307576735108, off
2017-01-28 23:45:00, -2.5, 0.0, 0.00307576735108, off
2017-01-28 23:50:00, -2.5, 0.0, 0.00307576735108, off
2017-01-28 23:55:00, -2.2, 0.0, 0.00307576735108, off
2017-01-29 00:00:00, -2.2, 0.0, 0.00307576735108, off

----- day 2 -----
2017-01-31 00:15:00, -4.2, 0.0, 0.00307576735108, off
2017-01-31 00:20:00, -4.2, 0.0, 0.00307576735108, off
2017-01-31 00:25:00, -4.4, 0.0, 0.00307576735108, off
2017-01-31 00:30:00, -4.4, 0.0, 0.00307576735108, off
2017-01-31 00:35:00, -4.2, 0.0, 0.00307576735108, off
2017-01-31 00:40:00, -4.2, 0.0, 0.00307576735108, off
2017-01-31 00:45:00, -4.3, 0.0, 0.00307576735108, off
2017-01-31 00:50:00, -4.3, 0.0, 0.00307576735108, off
2017-01-31 00:55:00, -4.3, 0.026, 0.133075767351, off
2017-01-31 01:00:00, -4.3, 0.026, 0.263075767351, on
2017-01-31 01:05:00, -4.1, 0.026, 0.341535036286, on
2017-01-31 01:10:00, -4.1, 0.026, 0.399408968919, on
2017-01-31 01:15:00, -4.2, 0.026, 0.449127797446, on
2017-01-31 01:20:00, -4.2, 0.026, 0.498319978478, on
2017-01-31 01:25:00, -4.9, 0.026, 0.547504162965, on
2017-01-31 01:30:00, -4.9, 0.026, 0.596664893412, on
2017-01-31 01:35:00, -5.8, 0.026, 0.645830779788, on
2017-01-31 01:40:00, -5.8, 0.026, 0.694980238534, on
2017-01-31 01:45:00, -6.0, 0.026, 0.744115225463, on
2017-01-31 01:50:00, -6.0, 0.026, 0.793238327869, on
2017-01-31 01:55:00, -5.9, 0.026, 0.842353627331, on
2017-01-31 02:00:00, -5.9, 0.026, 0.891460141602, on
2017-01-31 02:05:00, -6.2, 0.026, 0.940564173316, on
2017-01-31 02:10:00, -6.2, 0.026, 0.989661140494, on
2017-01-31 02:15:00, -6.2, 0.026, 1.03875263641, on
2017-01-31 02:20:00, -6.2, 0.026, 1.08783847069, on
2017-01-31 02:25:00, -6.2, 0.026, 1.13692088908, on
2017-01-31 02:30:00, -6.2, 0.026, 1.18599863682, on
2017-01-31 02:35:00, -6.3, 0.026, 1.23507169731, on
2017-01-31 02:40:00, -6.3, 0.026, 1.28414085854, on
2017-01-31 02:45:00, -6.3, 0.026, 1.33320437774, on
2017-01-31 02:50:00, -6.3, 0.026, 1.38226464957, on
2017-01-31 02:55:00, -6.4, 0.026, 1.4313229093, on
2017-01-31 03:00:00, -6.4, 0.026, 1.48037835753, on
2017-01-31 03:05:00, -6.5, 0.0, 1.39943084599, on
2017-01-31 03:10:00, -6.5, 0.0, 1.31848351617, on
2017-01-31 03:15:00, -6.5, 0.0, 1.23753838908, on
2017-01-31 03:20:00, -6.5, 0.0, 1.1565934482, on
2017-01-31 03:25:00, -6.4, 0.0, 1.07564714245, on
2017-01-31 03:30:00, -6.4, 0.0, 0.994701020599, on
2017-01-31 03:35:00, -6.7, 0.0, 0.91375791879, on
2017-01-31 03:40:00, -6.7, 0.0, 0.832815008129, on
2017-01-31 03:45:00, -6.7, 0.0, 0.751872289003, on
2017-01-31 03:50:00, -6.7, 0.0, 0.670929761778, on
2017-01-31 03:55:00, -6.9, 0.0, 0.589989359249, on
2017-01-31 04:00:00, -6.9, 0.0, 0.509049153593, on
2017-01-31 04:05:00, -6.8, 0.0, 0.428103328352, on
2017-01-31 04:10:00, -6.8, 0.0, 0.347157685373, on
2017-01-31 04:15:00, -7.6, 0.0, 0.266217993909, on
2017-01-31 04:20:00, -7.6, 0.0, 0.185278498877, on
2017-01-31 04:25:00, -7.2, 0.0, 0.104335771469, on
2017-01-31 04:30:00, -7.2, 0.0, 0.0233932331851, on
2017-01-31 04:35:00, -7.3, 0.0, 0.0, off
2017-01-31 04:40:00, -7.3, 0.0, 0.0, off
2017-01-31 04:45:00, -7.2, 0.0, 0.0, off
2017-01-31 04:50:00, -7.2, 0.0, 0.0, off
2017-01-31 04:55:00, -7.2, 0.0, 0.0, off
2017-01-31 05:00:00, -7.2, 0.0, 0.0, off
2017-01-31 05:05:00, -7.2, 0.0, 0.0, off
2017-01-31 05:10:00, -7.2, 0.0, 0.0, off
2017-01-31 05:15:00, -7.0, 0.0, 0.0, off
2017-01-31 05:20:00, -7.0, 0.0, 0.0, off
2017-01-31 05:25:00, -6.5, 0.0, 0.0, off
2017-01-31 05:30:00, -6.5, 0.0, 0.0, off
2017-01-31 05:35:00, -6.6, 0.0, 0.0, off
2017-01-31 05:40:00, -6.6, 0.0, 0.0, off
2017-01-31 05:45:00, -6.5, 0.0, 0.0, off
2017-01-31 05:50:00, -6.5, 0.0, 0.0, off
2017-01-31 05:55:00, -6.5, 0.0, 0.0, off
2017-01-31 06:00:00, -6.5, 0.0, 0.0, off
2017-01-31 06:05:00, -6.8, 0.0, 0.0, off
2017-01-31 06:10:00, -6.8, 0.0, 0.0, off
2017-01-31 06:15:00, -6.9, 0.026, 0.13, off
2017-01-31 06:20:00, -6.9, 0.026, 0.26, on
2017-01-31 06:25:00, -6.9, 0.026, 0.309340570448, on
2017-01-31 06:30:00, -6.9, 0.026, 0.358623880306, on
2017-01-31 06:35:00, -7.0, 0.026, 0.407868173057, on
2017-01-31 06:40:00, -7.0, 0.026, 0.457080682611, on
2017-01-31 06:45:00, -7.0, 0.026, 0.506268615252, on
2017-01-31 06:50:00, -7.0, 0.026, 0.555436157049, on
2017-01-31 06:55:00, -6.9, 0.026, 0.60458500889, on
2017-01-31 07:00:00, -6.9, 0.026, 0.65371981095, on
2017-01-31 07:05:00, -6.7, 0.026, 0.702838851049, on
2017-01-31 07:10:00, -6.7, 0.026, 0.751947950279, on
2017-01-31 07:15:00, -6.5, 0.026, 0.801047230473, on
2017-01-31 07:20:00, -6.5, 0.026, 0.850139208022, on
2017-01-31 07:25:00, -6.6, 0.026, 0.899224313198, on
2017-01-31 07:30:00, -6.6, 0.026, 0.948303599178, on
2017-01-31 07:35:00, -6.7, 0.026, 0.997379563828, on
2017-01-31 07:40:00, -6.7, 0.026, 1.0464508061, on
2017-01-31 07:45:00, -6.7, 0.026, 1.09551740256, on
2017-01-31 07:50:00, -6.7, 0.026, 1.14458011811, on
2017-01-31 07:55:00, -7.3, 0.026, 1.19364300814, on
2017-01-31 08:00:00, -7.3, 0.026, 1.2427024612, on
2017-01-31 08:05:00, -7.7, 0.026, 1.29176072628, on
2017-01-31 08:10:00, -7.7, 0.026, 1.34081600687, on
2017-01-31 08:15:00, -7.5, 0.026, 1.38986766998, on
2017-01-31 08:20:00, -7.5, 0.026, 1.43891681576, on
2017-01-31 08:25:00, -7.3, 0.026, 1.48796390028, on
2017-01-31 08:30:00, -7.3, 0.026, 1.5370088216, on
2017-01-31 08:35:00, -7.0, 0.026, 1.58604815856, on
2017-01-31 08:40:00, -7.0, 0.026, 1.63508567793, on
2017-01-31 08:45:00, -6.7, 0.026, 1.68411980968, on
2017-01-31 08:50:00, -6.7, 0.026, 1.73315238583, on
2017-01-31 08:55:00, -6.6, 0.026, 1.78218406893, on
2017-01-31 09:00:00, -6.6, 0.026, 1.83121436453, on
2017-01-31 09:05:00, -6.4, 0.026, 1.88023899995, on
2017-01-31 09:10:00, -6.4, 0.026, 1.92926250569, on
2017-01-31 09:15:00, -6.3, 0.026, 1.97828467942, on
2017-01-31 09:20:00, -6.3, 0.026, 2.02730584376, on
2017-01-31 09:25:00, -6.1, 0.026, 2.0763249551, on
2017-01-31 09:30:00, -6.1, 0.026, 2.12534317567, on
2017-01-31 09:35:00, -6.2, 0.026, 2.17436106927, on
2017-01-31 09:40:00, -6.2, 0.026, 2.22337814122, on
2017-01-31 09:45:00, -6.0, 0.0, 2.1423936175, on
2017-01-31 09:50:00, -6.0, 0.0, 2.06140915124, on
2017-01-31 09:55:00, -5.9, 0.0, 1.98042464496, on
2017-01-31 10:00:00, -5.9, 0.0, 1.89944019584, on
2017-01-31 10:05:00, -5.7, 0.0, 1.81844403281, on
2017-01-31 10:10:00, -5.7, 0.0, 1.73744790714, on
2017-01-31 10:15:00, -5.5, 0.0, 1.65645095227, on
2017-01-31 10:20:00, -5.5, 0.0, 1.57545403328, on
2017-01-31 10:25:00, -5.1, 0.0, 1.49445563644, on
2017-01-31 10:30:00, -5.1, 0.0, 1.41345727306, on
2017-01-31 10:35:00, -4.8, 0.0, 1.33245832024, on
2017-01-31 10:40:00, -4.8, 0.0, 1.25145940032, on
2017-01-31 10:45:00, -5.0, 0.0, 1.17046141823, on
2017-01-31 10:50:00, -5.0, 0.0, 1.08946347057, on
2017-01-31 10:55:00, -4.7, 0.0, 1.00846398041, on
2017-01-31 11:00:00, -4.7, 0.0, 0.927464521762, on
2017-01-31 11:05:00, -3.4, 0.0, 0.846449412174, on
2017-01-31 11:10:00, -3.4, 0.0, 0.765434308296, on
2017-01-31 11:15:00, -3.3, 0.0, 0.684420269468, on
2017-01-31 11:20:00, -3.3, 0.0, 0.603406238147, on
2017-01-31 11:25:00, -3.8, 0.0, 0.522396814971, on
2017-01-31 11:30:00, -3.8, 0.0, 0.441387407087, on
2017-01-31 11:35:00, -3.4, 0.0, 0.360375179829, on
2017-01-31 11:40:00, -3.4, 0.0, 0.27936296303, on
2017-01-31 11:45:00, -3.1, 0.0, 0.198348574156, on
2017-01-31 11:50:00, -3.1, 0.0, 0.117334192069, on
2017-01-31 11:55:00, -3.3, 0.0, 0.0363212347674, on
2017-01-31 12:00:00, -3.3, 0.0, 0.0, off
2017-01-31 12:05:00, -3.4, 0.0, 0.0, off
2017-01-31 12:10:00, -3.4, 0.0, 0.0, off
2017-01-31 12:15:00, -3.3, 0.0, 0.0, off
2017-01-31 12:20:00, -3.3, 0.0, 0.0, off
2017-01-31 12:25:00, -3.5, 0.0, 0.0, off
2017-01-31 12:30:00, -3.5, 0.0, 0.0, off
2017-01-31 12:35:00, -3.1, 0.0, 0.0, off
2017-01-31 12:40:00, -3.1, 0.0, 0.0, off
2017-01-31 12:45:00, -2.8, 0.0, 0.0, off
2017-01-31 12:50:00, -2.8, 0.0, 0.0, off
2017-01-31 12:55:00, -3.0, 0.0, 0.0, off
2017-01-31 13:00:00, -3.0, 0.0, 0.0, off
2017-01-31 13:05:00, -2.6, 0.0, 0.0, off
2017-01-31 13:10:00, -2.6, 0.0, 0.0, off
2017-01-31 13:15:00, -2.6, 0.0, 0.0, off
2017-01-31 13:20:00, -2.6, 0.0, 0.0, off
2017-01-31 13:25:00, -2.3, 0.0, 0.0, off
2017-01-31 13:30:00, -2.3, 0.0, 0.0, off
2017-01-31 13:35:00, -2.5, 0.0, 0.0, off
2017-01-31 13:40:00, -2.5, 0.0, 0.0, off
2017-01-31 13:45:00, -2.6, 0.0, 0.0, off
2017-01-31 13:50:00, -2.6, 0.0, 0.0, off
2017-01-31 13:55:00, -2.2, 0.0, 0.0, off
2017-01-31 14:00:00, -2.2, 0.0, 0.0, off
2017-01-31 14:05:00, -2.1, 0.0, 0.0, off
2017-01-31 14:10:00, -2.1, 0.0, 0.0, off
2017-01-31 14:15:00, -2.0, 0.0, 0.0, off
2017-01-31 14:20:00, -2.0, 0.0, 0.0, off
2017-01-31 14:25:00, -2.2, 0.0, 0.0, off
2017-01-31 14:30:00, -2.2, 0.0, 0.0, off
2017-01-31 14:35:00, -2.0, 0.0, 0.0, off
2017-01-31 14:40:00, -2.0, 0.0, 0.0, off
2017-01-31 14:45:00, -2.4, 0.0, 0.0, off
2017-01-31 14:50:00, -2.4, 0.0, 0.0, off
2017-01-31 14:55:00, -2.8, 0.0, 0.0, off
2017-01-31 15:00:00, -2.8, 0.0, 0.0, off
2017-01-31 15:05:00, -2.3, 0.0, 0.0, off
2017-01-31 15:10:00, -2.3, 0.0, 0.0, off
2017-01-31 15:15:00, -2.5, 0.0, 0.0, off
2017-01-31 15:20:00, -2.5, 0.0, 0.0, off
2017-01-31 15:25:00, -2.4, 0.0, 0.0, off
2017-01-31 15:30:00, -2.4, 0.0, 0.0, off
2017-01-31 15:35:00, -2.6, 0.0, 0.0, off
2017-01-31 15:40:00, -2.6, 0.0, 0.0, off
2017-01-31 15:45:00, -2.6, 0.0, 0.0, off
2017-01-31 15:50:00, -2.6, 0.0, 0.0, off
2017-01-31 15:55:00, -2.7, 0.0, 0.0, off
2017-01-31 16:00:00, -2.7, 0.0, 0.0, off
2017-01-31 16:05:00, -3.0, 0.0, 0.0, off
2017-01-31 16:10:00, -3.0, 0.0, 0.0, off
2017-01-31 16:15:00, -3.1, 0.0, 0.0, off
2017-01-31 16:20:00, -3.1, 0.0, 0.0, off
2017-01-31 16:25:00, -3.7, 0.0, 0.0, off
2017-01-31 16:30:00, -3.7, 0.0, 0.0, off
2017-01-31 16:35:00, -3.7, 0.0, 0.0, off
2017-01-31 16:40:00, -3.7, 0.0, 0.0, off
2017-01-31 16:45:00, -3.7, 0.0, 0.0, off
2017-01-31 16:50:00, -3.7, 0.0, 0.0, off
2017-01-31 16:55:00, -3.9, 0.0, 0.0, off
2017-01-31 17:00:00, -3.9, 0.0, 0.0, off
2017-01-31 17:05:00, -4.3, 0.0, 0.0, off
2017-01-31 17:10:00, -4.3, 0.0, 0.0, off
2017-01-31 17:15:00, -3.9, 0.0, 0.0, off
2017-01-31 17:20:00, -3.9, 0.0, 0.0, off
2017-01-31 17:25:00, -4.5, 0.0, 0.0, off
2017-01-31 17:30:00, -4.5, 0.0, 0.0, off
2017-01-31 17:35:00, -4.7, 0.0, 0.0, off
2017-01-31 17:40:00, -4.7, 0.0, 0.0, off
2017-01-31 17:45:00, -5.0, 0.0, 0.0, off
2017-01-31 17:50:00, -5.0, 0.0, 0.0, off
2017-01-31 17:55:00, -4.5, 0.0, 0.0, off
2017-01-31 18:00:00, -4.5, 0.0, 0.0, off
2017-01-31 18:05:00, -4.7, 0.0, 0.0, off
2017-01-31 18:10:00, -4.7, 0.0, 0.0, off
2017-01-31 18:15:00, -4.6, 0.0, 0.0, off
2017-01-31 18:20:00, -4.6, 0.0, 0.0, off
2017-01-31 18:25:00, -5.0, 0.0, 0.0, off
2017-01-31 18:30:00, -5.0, 0.0, 0.0, off
2017-01-31 18:35:00, -5.5, 0.0, 0.0, off
2017-01-31 18:40:00, -5.5, 0.0, 0.0, off
2017-01-31 18:45:00, -5.0, 0.0, 0.0, off
2017-01-31 18:50:00, -5.0, 0.0, 0.0, off
2017-01-31 18:55:00, -5.1, 0.0, 0.0, off
2017-01-31 19:00:00, -5.1, 0.0, 0.0, off
2017-01-31 19:05:00, -5.3, 0.0, 0.0, off
2017-01-31 19:10:00, -5.3, 0.0, 0.0, off
2017-01-31 19:15:00, -5.2, 0.0, 0.0, off
2017-01-31 19:20:00, -5.2, 0.0, 0.0, off
2017-01-31 19:25:00, -4.8, 0.0, 0.0, off
2017-01-31 19:30:00, -4.8, 0.0, 0.0, off
2017-01-31 19:35:00, -5.2, 0.0, 0.0, off
2017-01-31 19:40:00, -5.2, 0.0, 0.0, off
2017-01-31 19:45:00, -4.7, 0.0, 0.0, off
2017-01-31 19:50:00, -4.7, 0.0, 0.0, off
2017-01-31 19:55:00, -5.3, 0.0, 0.0, off
2017-01-31 20:00:00, -5.3, 0.0, 0.0, off
2017-01-31 20:05:00, -4.9, 0.0, 0.0, off
2017-01-31 20:10:00, -4.9, 0.0, 0.0, off
2017-01-31 20:15:00, -4.7, 0.0, 0.0, off
2017-01-31 20:20:00, -4.7, 0.0, 0.0, off
2017-01-31 20:25:00, -4.6, 0.0, 0.0, off
2017-01-31 20:30:00, -4.6, 0.0, 0.0, off
2017-01-31 20:35:00, -4.8, 0.0, 0.0, off
2017-01-31 20:40:00, -4.8, 0.0, 0.0, off
2017-01-31 20:45:00, -5.1, 0.0, 0.0, off
2017-01-31 20:50:00, -5.1, 0.0, 0.0, off
2017-01-31 20:55:00, -5.0, 0.0, 0.0, off
2017-01-31 21:00:00, -5.0, 0.0, 0.0, off
2017-01-31 21:05:00, -5.0, 0.0, 0.0, off
2017-01-31 21:10:00, -5.0, 0.0, 0.0, off
2017-01-31 21:15:00, -5.2, 0.0, 0.0, off
2017-01-31 21:20:00, -5.2, 0.0, 0.0, off
2017-01-31 21:25:00, -5.2, 0.0, 0.0, off
2017-01-31 21:30:00, -5.2, 0.0, 0.0, off
2017-01-31 21:35:00, -5.2, 0.0, 0.0, off
2017-01-31 21:40:00, -5.2, 0.0, 0.0, off
2017-01-31 21:45:00, -5.3, 0.0, 0.0, off
2017-01-31 21:50:00, -5.3, 0.0, 0.0, off
2017-01-31 21:55:00, -5.3, 0.0, 0.0, off
2017-01-31 22:00:00, -5.3, 0.0, 0.0, off
2017-01-31 22:05:00, -5.2, 0.0, 0.0, off
2017-01-31 22:10:00, -5.2, 0.0, 0.0, off
2017-01-31 22:15:00, -5.1, 0.0, 0.0, off
2017-01-31 22:20:00, -5.1, 0.0, 0.0, off
2017-01-31 22:25:00, -5.0, 0.0, 0.0, off
2017-01-31 22:30:00, -5.0, 0.0, 0.0, off
2017-01-31 22:35:00, -4.9, 0.0, 0.0, off
