date, temperature, precipitation, snow accumulate, TS, melt, switch
-----
2016-12-01 00:10:00,  0.0, 0.000,  0.000,  8,  0.000, 0
2016-12-01 00:13:00,  0.0, 0.000,  0.000,  7,  0.000, 0
2016-12-01 00:16:00,  0.0, 0.000,  0.000,  7,  0.000, 0
2016-12-01 00:19:00,  0.0, 0.000,  0.000,  7,  0.000, 0
2016-12-01 00:22:00,  0.0, 0.000,  0.000,  6,  0.000, 0
2016-12-01 00:25:00,  0.0, 0.000,  0.000,  6,  0.000, 0
2016-12-01 00:28:00,  0.0, 0.000,  0.000,  6,  0.000, 0
2016-12-01 00:31:00,  0.0, 0.000,  0.000,  6,  0.000, 0
2016-12-01 00:34:00,  0.0, 0.000,  0.000,  6,  0.000, 0
2016-12-01 00:37:00,  0.0, 0.000,  0.000,  5,  0.000, 0
2016-12-01 00:40:00,  0.1, 0.000,  0.000,  5,  0.000, 0
2016-12-01 00:43:00,  0.1, 0.000,  0.000,  5,  0.000, 0
2016-12-01 00:46:00,  0.1, 0.000,  0.000,  5,  0.000, 0
2016-12-01 00:49:00,  0.1, 0.000,  0.000,  5,  0.000, 0
2016-12-01 00:52:00,  0.3, 0.000,  0.000,  4,  0.000, 0
2016-12-01 00:55:00,  0.3, 0.000,  0.000,  4,  0.000, 0
2016-12-01 00:58:00,  0.3, 0.000,  0.000,  4,  0.000, 0
2016-12-01 01:01:00,  0.3, 0.000,  0.000,  4,  0.000, 0
2016-12-01 01:04:00,  0.3, 0.000,  0.000,  4,  0.000, 0
2016-12-01 01:07:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:10:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:13:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:16:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:19:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:22:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:25:00,  0.3, 0.000,  0.000,  3,  0.000, 0
2016-12-01 01:28:00,  0.3, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:31:00,  0.5, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:34:00,  0.5, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:37:00,  0.5, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:40:00,  0.9, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:43:00,  0.9, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:46:00,  0.9, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:49:00,  0.9, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:52:00,  1.1, 0.000,  0.000,  2,  0.000, 0
2016-12-01 01:55:00,  1.1, 0.000,  0.000,  1,  0.000, 0
2016-12-01 01:58:00,  1.1, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:01:00,  1.2, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:04:00,  1.2, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:07:00,  1.2, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:10:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:13:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:16:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:19:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:22:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:25:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:28:00,  1.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:31:00,  1.5, 0.000,  0.000,  1,  0.000, 0
2016-12-01 02:34:00,  1.5, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:37:00,  1.5, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:40:00,  1.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:43:00,  1.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:46:00,  1.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:49:00,  1.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:52:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:55:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 02:58:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 03:01:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 03:04:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 03:07:00,  1.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 03:10:00,  1.5, 0.003,  0.002,  0,  0.001, 0
2016-12-01 03:13:00,  1.5, 0.003,  0.003,  0,  0.001, 0
2016-12-01 03:16:00,  1.5, 0.003,  0.005,  0,  0.000, 0
2016-12-01 03:19:00,  1.5, 0.003,  0.007,  0,  0.000, 0
2016-12-01 03:22:00,  2.5, 0.003,  0.007,  0,  0.000, 0
2016-12-01 03:25:00,  2.5, 0.003,  0.007,  0,  0.000, 0
2016-12-01 03:28:00,  2.5, 0.003,  0.007,  0,  0.000, 0
2016-12-01 03:31:00,  2.7, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:34:00,  2.7, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:37:00,  2.7, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:40:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:43:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:46:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:49:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:52:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:55:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 03:58:00,  3.0, 0.003,  0.006,  0,  0.000, 0
2016-12-01 04:01:00,  2.9, 0.003,  0.006,  0,  0.000, 0
2016-12-01 04:04:00,  2.9, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:07:00,  2.9, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:10:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:13:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:16:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:19:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:22:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:25:00,  2.7, 0.003,  0.005,  0,  0.000, 0
2016-12-01 04:28:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:31:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:34:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:37:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:40:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:43:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:46:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:49:00,  2.7, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:52:00,  2.8, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:55:00,  2.8, 0.003,  0.004,  0,  0.000, 0
2016-12-01 04:58:00,  2.8, 0.003,  0.004,  0,  0.000, 0
2016-12-01 05:01:00,  2.9, 0.003,  0.004,  0,  0.000, 0
2016-12-01 05:04:00,  2.9, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:07:00,  2.9, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:10:00,  3.0, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:13:00,  3.0, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:16:00,  3.0, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:19:00,  3.0, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:22:00,  3.2, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:25:00,  3.2, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:28:00,  3.2, 0.003,  0.003,  0,  0.000, 0
2016-12-01 05:31:00,  2.9, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:34:00,  2.9, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:37:00,  2.9, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:40:00,  2.7, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:43:00,  2.7, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:46:00,  2.7, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:49:00,  2.7, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:52:00,  2.8, 0.003,  0.002,  0,  0.000, 0
2016-12-01 05:55:00,  2.8, 0.003,  0.001,  0,  0.000, 0
2016-12-01 05:58:00,  2.8, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:01:00,  3.0, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:04:00,  3.0, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:07:00,  3.0, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:10:00,  3.3, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:13:00,  3.3, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:16:00,  3.3, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:19:00,  3.3, 0.003,  0.001,  0,  0.000, 0
2016-12-01 06:22:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:25:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:28:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:31:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:34:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:37:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:40:00,  3.0, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:43:00,  3.0, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:46:00,  3.0, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:49:00,  3.0, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:52:00,  3.3, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:55:00,  3.3, 0.000,  0.000,  0,  0.000, 0
2016-12-01 06:58:00,  3.3, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:01:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:04:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:07:00,  3.4, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:10:00,  3.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:13:00,  3.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:16:00,  3.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:19:00,  3.6, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:22:00,  3.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:25:00,  3.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:28:00,  3.7, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:31:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:34:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:37:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:40:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:43:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:46:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:49:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:52:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:55:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 07:58:00,  3.8, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:01:00,  4.2, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:04:00,  4.2, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:07:00,  4.2, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:10:00,  4.2, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:13:00,  4.2, 0.000,  0.000,  0,  0.000, 0
2016-12-01 08:16:00,  4.2, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:19:00,  4.2, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:22:00,  4.5, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:25:00,  4.5, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:28:00,  4.5, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:31:00,  4.8, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:34:00,  4.8, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:37:00,  4.8, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:40:00,  4.9, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:43:00,  4.9, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:46:00,  4.9, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:49:00,  4.9, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:52:00,  5.0, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:55:00,  5.0, 0.000,  0.000,  1,  0.000, 0
2016-12-01 08:58:00,  5.0, 0.000,  0.000,  1,  0.000, 0
2016-12-01 09:01:00,  5.3, 0.000,  0.000,  1,  0.000, 0
2016-12-01 09:04:00,  5.3, 0.000,  0.000,  2,  0.000, 0
2016-12-01 09:07:00,  5.3, 0.000,  0.000,  2,  0.000, 0
2016-12-01 09:10:00,  5.1, 0.003,  0.000,  2,  0.000, 0
2016-12-01 09:13:00,  5.1, 0.003,  0.000,  2,  0.000, 0
2016-12-01 09:16:00,  5.1, 0.003,  0.000,  2,  0.000, 0
2016-12-01 09:19:00,  5.1, 0.003,  0.000,  2,  0.000, 0
2016-12-01 09:22:00,  4.9, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:25:00,  4.9, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:28:00,  4.9, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:31:00,  5.1, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:34:00,  5.1, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:37:00,  5.1, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:40:00,  5.8, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:43:00,  5.8, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:46:00,  5.8, 0.003,  0.000,  3,  0.000, 0
2016-12-01 09:49:00,  5.8, 0.003,  0.000,  4,  0.000, 0
2016-12-01 09:52:00,  6.4, 0.003,  0.000,  4,  0.000, 0
2016-12-01 09:55:00,  6.4, 0.003,  0.000,  4,  0.000, 0
2016-12-01 09:58:00,  6.4, 0.003,  0.000,  4,  0.000, 0
2016-12-01 10:01:00,  6.5, 0.003,  0.000,  4,  0.000, 0
2016-12-01 10:04:00,  6.5, 0.003,  0.000,  4,  0.000, 0
2016-12-01 10:07:00,  6.5, 0.003,  0.000,  4,  0.000, 0
2016-12-01 10:10:00,  6.2, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:13:00,  6.2, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:16:00,  6.2, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:19:00,  6.2, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:22:00,  6.3, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:25:00,  6.3, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:28:00,  6.3, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:31:00,  6.7, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:34:00,  6.7, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:37:00,  6.7, 0.003,  0.000,  5,  0.000, 0
2016-12-01 10:40:00,  7.0, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:43:00,  7.0, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:46:00,  7.0, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:49:00,  7.0, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:52:00,  7.2, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:55:00,  7.2, 0.003,  0.000,  6,  0.000, 0
2016-12-01 10:58:00,  7.2, 0.003,  0.000,  6,  0.000, 0
2016-12-01 11:01:00,  7.4, 0.003,  0.000,  6,  0.000, 0
2016-12-01 11:04:00,  7.4, 0.003,  0.000,  6,  0.000, 0
2016-12-01 11:07:00,  7.4, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:10:00,  7.8, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:13:00,  7.8, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:16:00,  7.8, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:19:00,  7.8, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:22:00,  7.9, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:25:00,  7.9, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:28:00,  7.9, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:31:00,  8.0, 0.003,  0.000,  7,  0.000, 0
2016-12-01 11:34:00,  8.0, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:37:00,  8.0, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:40:00,  8.2, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:43:00,  8.2, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:46:00,  8.2, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:49:00,  8.2, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:52:00,  8.4, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:55:00,  8.4, 0.003,  0.000,  8,  0.000, 0
2016-12-01 11:58:00,  8.4, 0.003,  0.000,  8,  0.000, 0
2016-12-01 12:01:00,  8.6, 0.003,  0.000,  8,  0.000, 0
2016-12-01 12:04:00,  8.6, 0.003,  0.000,  8,  0.000, 0
2016-12-01 12:07:00,  8.6, 0.003,  0.000,  8,  0.000, 0
2016-12-01 12:10:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:13:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:16:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:19:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:22:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:25:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:28:00,  8.7, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:31:00,  9.1, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:34:00,  9.1, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:37:00,  9.1, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:40:00,  9.2, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:43:00,  9.2, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:46:00,  9.2, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:49:00,  9.2, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:52:00,  9.3, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:55:00,  9.3, 0.003,  0.000,  9,  0.000, 0
2016-12-01 12:58:00,  9.3, 0.003,  0.000,  9,  0.000, 0
2016-12-01 13:01:00,  9.4, 0.003,  0.000,  9,  0.000, 0
2016-12-01 13:04:00,  9.4, 0.003,  0.000,  9,  0.000, 0
2016-12-01 13:07:00,  9.4, 0.003,  0.000,  9,  0.000, 0
2016-12-01 13:10:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:13:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:16:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:19:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:22:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:25:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:28:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:31:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:34:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:37:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:40:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:43:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:46:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:49:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:52:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:55:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 13:58:00,  9.4, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:01:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:04:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:07:00,  9.5, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:10:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:13:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:16:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:19:00,  9.6, 0.003,  0.000, 10,  0.000, 0
2016-12-01 14:22:00,  9.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:25:00,  9.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:28:00,  9.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:31:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:34:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:37:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:40:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:43:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:46:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:49:00,  9.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:52:00,  9.1, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:55:00,  9.1, 0.000,  0.000, 10,  0.000, 0
2016-12-01 14:58:00,  9.1, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:01:00,  9.4, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:04:00,  9.4, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:07:00,  9.4, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:10:00,  9.9, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:13:00,  9.9, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:16:00,  9.9, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:19:00,  9.9, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:22:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:25:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:28:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:31:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:34:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:37:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:40:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:43:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:46:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:49:00, 10.2, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:52:00, 10.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:55:00, 10.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 15:58:00, 10.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:01:00, 10.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:04:00, 10.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:07:00, 10.3, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:10:00,  9.7, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:13:00,  9.7, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:16:00,  9.7, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:19:00,  9.7, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:22:00,  9.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:25:00,  9.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:28:00,  9.5, 0.000,  0.000, 10,  0.000, 0
2016-12-01 16:31:00,  9.3, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:34:00,  9.3, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:37:00,  9.3, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:40:00,  9.6, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:43:00,  9.6, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:46:00,  9.6, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:49:00,  9.6, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:52:00,  9.5, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:55:00,  9.5, 0.000,  0.000,  9,  0.000, 0
2016-12-01 16:58:00,  9.5, 0.000,  0.000,  9,  0.000, 0
2016-12-01 17:01:00,  9.4, 0.000,  0.000,  9,  0.000, 0
2016-12-01 17:04:00,  9.4, 0.000,  0.000,  9,  0.000, 0
2016-12-01 17:07:00,  9.4, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:10:00,  9.5, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:13:00,  9.5, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:16:00,  9.5, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:19:00,  9.5, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:22:00,  9.4, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:25:00,  9.4, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:28:00,  9.4, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:31:00,  9.2, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:34:00,  9.2, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:37:00,  9.2, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:40:00,  8.9, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:43:00,  8.9, 0.000,  0.000,  8,  0.000, 0
2016-12-01 17:46:00,  8.9, 0.000,  0.000,  7,  0.000, 0
2016-12-01 17:49:00,  8.9, 0.000,  0.000,  7,  0.000, 0
2016-12-01 17:52:00,  9.1, 0.000,  0.000,  7,  0.000, 0
2016-12-01 17:55:00,  9.1, 0.000,  0.000,  7,  0.000, 0
2016-12-01 17:58:00,  9.1, 0.000,  0.000,  7,  0.000, 0
2016-12-01 18:01:00,  9.2, 0.003,  0.000,  7,  0.000, 0
