date, select, act, reward, temp,	pre[mm/min], on time[min], road temp, snow[kg/m^2]
2016-12-06 03:22:00, n, 1,   -0.3,   0.6,	0.017,  3.00, 35, +0.04 -> 0.237
2016-12-06 03:25:00, n, 0,      0,   0.6,	0.017,  0.00, 28, +0.04 -> 0.221
2016-12-06 03:28:00, r, 1,   -0.3,   0.6,	0.017,  3.00, 36, +0.04 -> 0.214
2016-12-06 03:31:00, n, 0, 100.0006,   0.6,	0.017,  0.00, 30, +0.04 -> 0.196
2016-12-06 03:34:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 25, +0.04 -> 0.187
2016-12-06 03:37:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 20, +0.04 -> 0.186
2016-12-06 03:40:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 17, +0.04 -> 0.191
2016-12-06 03:43:00, n, 0,      0,   0.6,	0.017,  0.00, 14, +0.04 -> 0.201
2016-12-06 03:46:00, n, 1,   -0.3,   0.6,	0.017,  3.00, 23, +0.04 -> 0.216
2016-12-06 03:49:00, n, 1,   -0.3,   0.6,	0.017,  6.00, 32, +0.04 -> 0.218
2016-12-06 03:52:00, n, 0,      0,   0.5,	0.017,  0.00, 26, +0.04 -> 0.209
2016-12-06 03:55:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 34, +0.04 -> 0.209
2016-12-06 03:58:00, n, 0, 100.0006,   0.5,	0.017,  0.00, 28, +0.04 -> 0.196
2016-12-06 04:01:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 23, +0.04 -> 0.192
2016-12-06 04:04:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 19, +0.04 -> 0.195
2016-12-06 04:07:00, n, 0,      0,   0.5,	0.017,  0.00, 16, +0.04 -> 0.205
2016-12-06 04:10:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 25, +0.04 -> 0.219
2016-12-06 04:13:00, n, 1,   -0.3,   0.5,	0.017,  6.00, 33, +0.04 -> 0.221
2016-12-06 04:16:00, n, 0,      0,   0.5,	0.017,  0.00, 27, +0.04 -> 0.209
2016-12-06 04:19:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 35, +0.04 -> 0.207
2016-12-06 04:22:00, n, 0, 100.0006,   0.4,	0.017,  0.00, 29, +0.04 -> 0.195
2016-12-06 04:25:00, n, 0, 0.0006,   0.4,	0.017,  0.00, 24, +0.04 -> 0.192
2016-12-06 04:28:00, n, 0, 0.0006,   0.4,	0.017,  0.00, 20, +0.04 -> 0.197
2016-12-06 04:31:00, n, 0,      0,   0.5,	0.017,  0.00, 16, +0.04 -> 0.205
2016-12-06 04:34:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 25, +0.04 -> 0.219
2016-12-06 04:37:00, n, 1,   -0.3,   0.5,	0.017,  6.00, 34, +0.04 -> 0.220
2016-12-06 04:40:00, n, 0,      0,   0.5,	0.017,  0.00, 28, +0.04 -> 0.208
2016-12-06 04:43:00, r, 1,   -0.3,   0.5,	0.017,  3.00, 36, +0.04 -> 0.205
2016-12-06 04:46:00, n, 0, 100.0006,   0.5,	0.017,  0.00, 29, +0.04 -> 0.190
2016-12-06 04:49:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 24, +0.04 -> 0.184
2016-12-06 04:52:00, n, 0, 0.0006,   0.4,	0.017,  0.00, 20, +0.04 -> 0.189
2016-12-06 04:55:00, r, 0, 0.0006,   0.4,	0.017,  0.00, 16, +0.04 -> 0.199
2016-12-06 04:58:00, n, 0,      0,   0.4,	0.017,  0.00, 13, +0.04 -> 0.215
2016-12-06 05:01:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 22, +0.04 -> 0.233
2016-12-06 05:04:00, n, 1,   -0.3,   0.5,	0.017,  6.00, 31, +0.04 -> 0.238
2016-12-06 05:07:00, n, 0,      0,   0.5,	0.017,  0.00, 26, +0.04 -> 0.229
2016-12-06 05:10:00, n, 1,   -0.3,   0.8,	0.017,  3.00, 34, +0.03 -> 0.221
2016-12-06 05:13:00, r, 0,      0,   0.8,	0.017,  0.00, 28, +0.03 -> 0.201
2016-12-06 05:16:00, n, 1,   99.7,   0.8,	0.017,  3.00, 36, +0.03 -> 0.189
2016-12-06 05:19:00, n, 0, 0.0006,   0.8,	0.017,  0.00, 30, +0.03 -> 0.166
2016-12-06 05:22:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 24, +0.03 -> 0.155
2016-12-06 05:25:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 20, +0.03 -> 0.152
2016-12-06 05:28:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 17, +0.03 -> 0.155
2016-12-06 05:31:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 14, +0.03 -> 0.163
2016-12-06 05:34:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 11, +0.03 -> 0.175
2016-12-06 05:37:00, n, 0, 0.0006,   0.7,	0.017,  0.00,  9, +0.03 -> 0.191
2016-12-06 05:40:00, n, 0,      0,   0.7,	0.017,  0.00,  7, +0.03 -> 0.210
2016-12-06 05:43:00, n, 1,   -0.3,   0.7,	0.017,  3.00, 16, +0.03 -> 0.232
2016-12-06 05:46:00, n, 1,   -0.3,   0.7,	0.017,  6.00, 25, +0.03 -> 0.240
2016-12-06 05:49:00, n, 1,   -0.3,   0.7,	0.017,  9.00, 34, +0.03 -> 0.235
2016-12-06 05:52:00, n, 0,      0,   0.6,	0.017,  0.00, 28, +0.04 -> 0.220
2016-12-06 05:55:00, n, 1,   -0.3,   0.6,	0.017,  3.00, 36, +0.04 -> 0.214
2016-12-06 05:58:00, n, 0, 100.0006,   0.6,	0.017,  0.00, 30, +0.04 -> 0.197
2016-12-06 06:01:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 24, +0.03 -> 0.186
2016-12-06 06:04:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 20, +0.03 -> 0.183
2016-12-06 06:07:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 16, +0.03 -> 0.186
2016-12-06 06:10:00, n, 0, 0.0006,   0.7,	0.017,  0.00, 14, +0.03 -> 0.194
2016-12-06 06:13:00, n, 0,      0,   0.7,	0.017,  0.00, 11, +0.03 -> 0.206
2016-12-06 06:16:00, n, 1,   -0.3,   0.7,	0.017,  3.00, 20, +0.03 -> 0.223
2016-12-06 06:19:00, n, 1,   -0.3,   0.7,	0.017,  6.00, 29, +0.03 -> 0.226
2016-12-06 06:22:00, n, 1,   -0.3,   0.6,	0.017,  9.00, 37, +0.04 -> 0.218
2016-12-06 06:25:00, r, 0, 100.0006,   0.6,	0.017,  0.00, 30, +0.04 -> 0.199
2016-12-06 06:28:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 25, +0.04 -> 0.189
2016-12-06 06:31:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 21, +0.04 -> 0.187
2016-12-06 06:34:00, n, 0, 0.0006,   0.6,	0.017,  0.00, 17, +0.04 -> 0.192
2016-12-06 06:37:00, n, 0,      0,   0.6,	0.017,  0.00, 14, +0.04 -> 0.202
2016-12-06 06:40:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 23, +0.04 -> 0.219
2016-12-06 06:43:00, n, 1,   -0.3,   0.5,	0.017,  6.00, 32, +0.04 -> 0.223
2016-12-06 06:46:00, r, 0,      0,   0.5,	0.017,  0.00, 26, +0.04 -> 0.214
2016-12-06 06:49:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 34, +0.04 -> 0.213
2016-12-06 06:52:00, n, 0,      0,   0.5,	0.017,  0.00, 28, +0.04 -> 0.200
2016-12-06 06:55:00, r, 1,   99.7,   0.5,	0.017,  3.00, 36, +0.04 -> 0.196
2016-12-06 06:58:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 30, +0.04 -> 0.181
2016-12-06 07:01:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 25, +0.04 -> 0.174
2016-12-06 07:04:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 20, +0.04 -> 0.176
2016-12-06 07:07:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 17, +0.04 -> 0.183
2016-12-06 07:10:00, n, 0, 0.0006,   0.5,	0.017,  0.00, 14, +0.04 -> 0.197
2016-12-06 07:13:00, n, 0,      0,   0.5,	0.017,  0.00, 11, +0.04 -> 0.214
2016-12-06 07:16:00, r, 0,      0,   0.5,	0.017,  0.00,  9, +0.04 -> 0.235
2016-12-06 07:19:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 18, +0.04 -> 0.259
2016-12-06 07:22:00, n, 1,   -0.3,   0.5,	0.017,  6.00, 27, +0.04 -> 0.270
2016-12-06 07:25:00, n, 1,   -0.3,   0.5,	0.017,  9.00, 35, +0.04 -> 0.268
2016-12-06 07:28:00, n, 0,      0,   0.5,	0.017,  0.00, 29, +0.04 -> 0.253
2016-12-06 07:31:00, n, 1,   -0.3,   0.5,	0.017,  3.00, 37, +0.04 -> 0.248
2016-12-06 07:34:00, n, 0,      0,   0.5,	0.017,  0.00, 30, +0.04 -> 0.232
2016-12-06 07:37:00, n, 0,      0,   0.5,	0.017,  0.00, 25, +0.04 -> 0.225
2016-12-06 07:40:00, n, 1,   -0.3,   0.3,	0.017,  3.00, 33, +0.04 -> 0.231
2016-12-06 07:43:00, n, 0,      0,   0.3,	0.017,  0.00, 28, +0.04 -> 0.224
2016-12-06 07:46:00, n, 1,   -0.3,   0.3,	0.017,  3.00, 36, +0.04 -> 0.226
2016-12-06 07:49:00, n, 0,      0,   0.3,	0.017,  0.00, 29, +0.04 -> 0.217
2016-12-06 07:52:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 37, +0.05 -> 0.219
2016-12-06 07:55:00, n, 0,      0,   0.2,	0.017,  0.00, 30, +0.05 -> 0.210
2016-12-06 07:58:00, n, 0,      0,   0.2,	0.017,  0.00, 25, +0.05 -> 0.210
2016-12-06 08:01:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 34, +0.05 -> 0.218
2016-12-06 08:04:00, n, 0,      0,   0.2,	0.017,  0.00, 28, +0.05 -> 0.214
2016-12-06 08:07:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 36, +0.05 -> 0.219
2016-12-06 08:10:00, n, 0,      0,   0.1,	0.017,  0.00, 29, +0.05 -> 0.214
2016-12-06 08:13:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 37, +0.05 -> 0.219
2016-12-06 08:16:00, n, 0,      0,   0.1,	0.017,  0.00, 31, +0.05 -> 0.212
2016-12-06 08:19:00, n, 0,      0,   0.1,	0.017,  0.00, 25, +0.05 -> 0.215
2016-12-06 08:22:00, n, 1,   -0.3,   0.0,	0.017,  3.00, 34, +0.05 -> 0.228
2016-12-06 08:25:00, n, 0,      0,   0.0,	0.017,  0.00, 28, +0.05 -> 0.229
2016-12-06 08:28:00, n, 1,   -0.3,   0.0,	0.017,  3.00, 36, +0.05 -> 0.239
2016-12-06 08:31:00, n, 0,      0,   0.0,	0.017,  0.00, 29, +0.05 -> 0.237
2016-12-06 08:34:00, r, 0,      0,   0.0,	0.017,  0.00, 24, +0.05 -> 0.244
2016-12-06 08:37:00, n, 1,   -0.3,   0.0,	0.017,  3.00, 33, +0.05 -> 0.258
2016-12-06 08:40:00, n, 0,      0,   0.2,	0.017,  0.00, 27, +0.05 -> 0.255
2016-12-06 08:43:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 35, +0.05 -> 0.261
2016-12-06 08:46:00, n, 0,      0,   0.2,	0.017,  0.00, 29, +0.05 -> 0.255
2016-12-06 08:49:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 37, +0.05 -> 0.257
2016-12-06 08:52:00, n, 0,      0,   0.2,	0.017,  0.00, 30, +0.05 -> 0.248
2016-12-06 08:55:00, n, 0,      0,   0.2,	0.017,  0.00, 25, +0.05 -> 0.249
2016-12-06 08:58:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 33, +0.05 -> 0.258
2016-12-06 09:01:00, n, 0,      0,   0.0,	0.017,  0.00, 27, +0.05 -> 0.259
2016-12-06 09:04:00, n, 1,   -0.3,   0.0,	0.017,  3.00, 35, +0.05 -> 0.269
2016-12-06 09:07:00, n, 0,      0,   0.0,	0.017,  0.00, 29, +0.05 -> 0.267
2016-12-06 09:10:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 37, +0.05 -> 0.269
2016-12-06 09:13:00, n, 0,      0,   0.2,	0.017,  0.00, 30, +0.05 -> 0.260
2016-12-06 09:16:00, n, 0,      0,   0.2,	0.017,  0.00, 25, +0.05 -> 0.260
2016-12-06 09:19:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 34, +0.05 -> 0.269
2016-12-06 09:22:00, n, 0,      0,   0.2,	0.017,  0.00, 28, +0.05 -> 0.265
2016-12-06 09:25:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 36, +0.05 -> 0.269
2016-12-06 09:28:00, n, 0,      0,   0.2,	0.017,  0.00, 29, +0.05 -> 0.262
2016-12-06 09:31:00, n, 1,   -0.3,   0.2,	0.017,  3.00, 37, +0.05 -> 0.264
2016-12-06 09:34:00, n, 0,      0,   0.2,	0.017,  0.00, 31, +0.05 -> 0.255
2016-12-06 09:37:00, n, 0,      0,   0.2,	0.017,  0.00, 25, +0.05 -> 0.255
2016-12-06 09:40:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 34, +0.05 -> 0.266
2016-12-06 09:43:00, n, 0,      0,   0.1,	0.017,  0.00, 28, +0.05 -> 0.264
2016-12-06 09:46:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 36, +0.05 -> 0.271
2016-12-06 09:49:00, n, 0,      0,   0.1,	0.017,  0.00, 29, +0.05 -> 0.267
2016-12-06 09:52:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 37, +0.05 -> 0.271
2016-12-06 09:55:00, n, 0,      0,   0.1,	0.017,  0.00, 31, +0.05 -> 0.264
2016-12-06 09:58:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 38, +0.05 -> 0.267
2016-12-06 10:01:00, n, 0,      0,   0.1,	0.017,  0.00, 31, +0.05 -> 0.259
2016-12-06 10:04:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 39, +0.05 -> 0.261
2016-12-06 10:07:00, n, 0,      0,   0.1,	0.017,  0.00, 32, +0.05 -> 0.252
2016-12-06 10:10:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 39, +0.05 -> 0.252
2016-12-06 10:13:00, n, 0,      0,   0.1,	0.017,  0.00, 32, +0.05 -> 0.243
2016-12-06 10:16:00, n, 1,   -0.3,   0.1,	0.017,  3.00, 39, +0.05 -> 0.243
2016-12-06 10:19:00, n, 0,      0,   0.1,	0.017,  0.00, 33, +0.05 -> 0.233
2016-12-06 10:22:00, r, 0,      0,  -0.2,	0.017,  0.00, 27, +0.05 -> 0.235
2016-12-06 10:25:00, n, 1,   -0.3,  -0.2,	0.017,  3.00, 35, +0.05 -> 0.246
2016-12-06 10:28:00, n, 1,   -0.3,  -0.2,	0.017,  6.00, 42, +0.05 -> 0.245
2016-12-06 10:31:00, n, 0,      0,  -0.5,	0.017,  0.00, 34, +0.05 -> 0.234
2016-12-06 10:34:00, n, 1,   -0.3,  -0.5,	0.017,  3.00, 41, +0.05 -> 0.234
2016-12-06 10:37:00, n, 0,      0,  -0.5,	0.017,  0.00, 34, +0.05 -> 0.224
2016-12-06 10:40:00, n, 1,   -0.3,  -0.6,	0.017,  3.00, 41, +0.05 -> 0.224
2016-12-06 10:43:00, r, 1,   -0.3,  -0.6,	0.017,  6.00, 47, +0.05 -> 0.214
2016-12-06 10:46:00, n, 0, 100.0006,  -0.6,	0.017,  0.00, 38, +0.05 -> 0.196
2016-12-06 10:49:00, n, 0, 0.0006,  -0.6,	0.017,  0.00, 32, +0.05 -> 0.190
2016-12-06 10:52:00, n, 0, 0.0006,  -0.5,	0.017,  0.00, 26, +0.05 -> 0.194
2016-12-06 10:55:00, n, 0,      0,  -0.5,	0.017,  0.00, 21, +0.05 -> 0.206
2016-12-06 10:58:00, r, 0,      0,  -0.5,	0.017,  0.00, 18, +0.05 -> 0.225
2016-12-06 11:01:00, n, 1,   -0.3,  -0.5,	0.017,  3.00, 27, +0.05 -> 0.249
2016-12-06 11:04:00, n, 1,   -0.3,  -0.5,	0.017,  6.00, 35, +0.05 -> 0.260
2016-12-06 11:07:00, n, 1,   -0.3,  -0.5,	0.017,  9.00, 42, +0.05 -> 0.259
2016-12-06 11:10:00, n, 0,      0,  -0.6,	0.017,  0.00, 34, +0.05 -> 0.248
2016-12-06 11:13:00, n, 1,   -0.3,  -0.6,	0.017,  3.00, 41, +0.05 -> 0.248
2016-12-06 11:16:00, n, 0,      0,  -0.6,	0.017,  0.00, 34, +0.05 -> 0.238
2016-12-06 11:19:00, n, 1,   -0.3,  -0.6,	0.017,  3.00, 41, +0.05 -> 0.239
2016-12-06 11:22:00, n, 0,      0,  -0.5,	0.017,  0.00, 34, +0.05 -> 0.229
2016-12-06 11:25:00, n, 1,   -0.3,  -0.5,	0.017,  3.00, 41, +0.05 -> 0.230
2016-12-06 11:28:00, n, 0,      0,  -0.5,	0.017,  0.00, 33, +0.05 -> 0.220
2016-12-06 11:31:00, n, 1,   -0.3,  -0.5,	0.017,  3.00, 40, +0.05 -> 0.222
2016-12-06 11:34:00, n, 0,      0,  -0.5,	0.017,  0.00, 33, +0.05 -> 0.212
2016-12-06 11:37:00, n, 1,   -0.3,  -0.5,	0.017,  3.00, 40, +0.05 -> 0.214
2016-12-06 11:40:00, n, 0,      0,  -0.4,	0.017,  0.00, 33, +0.05 -> 0.205
2016-12-06 11:43:00, n, 1,   -0.3,  -0.4,	0.017,  3.00, 40, +0.05 -> 0.206
2016-12-06 11:46:00, r, 0, 100.0006,  -0.4,	0.017,  0.00, 33, +0.05 -> 0.197
2016-12-06 11:49:00, n, 0, 0.0006,  -0.4,	0.017,  0.00, 27, +0.05 -> 0.199
2016-12-06 11:52:00, n, 0,      0,  -1.0,	0.017,  0.00, 23, +0.05 -> 0.209
2016-12-06 11:55:00, n, 1,   -0.3,  -1.0,	0.017,  3.00, 31, +0.05 -> 0.226
2016-12-06 11:58:00, n, 1,   -0.3,  -1.0,	0.017,  6.00, 39, +0.05 -> 0.230
2016-12-06 12:01:00, n, 1,   -0.3,  -1.0,	0.017,  9.00, 45, +0.05 -> 0.223
2016-12-06 12:04:00, n, 0,      0,  -1.0,	0.017,  0.00, 37, +0.05 -> 0.208
2016-12-06 12:07:00, n, 1,   -0.3,  -1.0,	0.017,  3.00, 43, +0.05 -> 0.204
2016-12-06 12:10:00, n, 0, 100.0006,  -1.3,	0.017,  0.00, 36, +0.05 -> 0.190
2016-12-06 12:13:00, n, 0, 0.0006,  -1.3,	0.017,  0.00, 29, +0.05 -> 0.188
2016-12-06 12:16:00, n, 0, 0.0006,  -1.3,	0.017,  0.00, 24, +0.05 -> 0.195
2016-12-06 12:19:00, n, 0,      0,  -1.3,	0.017,  0.00, 20, +0.05 -> 0.210
2016-12-06 12:22:00, r, 0,      0,  -1.5,	0.017,  0.00, 16, +0.05 -> 0.231
2016-12-06 12:25:00, n, 1,   -0.3,  -1.5,	0.017,  3.00, 25, +0.05 -> 0.257
2016-12-06 12:28:00, n, 1,   -0.3,  -1.5,	0.017,  6.00, 34, +0.05 -> 0.270
2016-12-06 12:31:00, n, 1,   -0.3,  -1.4,	0.017,  9.00, 41, +0.05 -> 0.271
2016-12-06 12:34:00, n, 0,      0,  -1.4,	0.017,  0.00, 34, +0.05 -> 0.261
2016-12-06 12:37:00, n, 1,   -0.3,  -1.4,	0.017,  3.00, 40, +0.05 -> 0.262
2016-12-06 12:40:00, n, 0,      0,  -1.9,	0.017,  0.00, 33, +0.05 -> 0.253
2016-12-06 12:43:00, n, 1,   -0.3,  -1.9,	0.017,  3.00, 40, +0.05 -> 0.254
2016-12-06 12:46:00, n, 0,      0,  -1.9,	0.017,  0.00, 33, +0.05 -> 0.245
2016-12-06 12:49:00, n, 1,   -0.3,  -1.9,	0.017,  3.00, 40, +0.05 -> 0.246
2016-12-06 12:52:00, n, 0,      0,  -2.0,	0.017,  0.00, 33, +0.05 -> 0.237
2016-12-06 12:55:00, n, 1,   -0.3,  -2.0,	0.017,  3.00, 40, +0.05 -> 0.239
2016-12-06 12:58:00, n, 0,      0,  -2.0,	0.017,  0.00, 33, +0.05 -> 0.230
2016-12-06 13:01:00, n, 1,   -0.3,  -2.2,	0.017,  3.00, 40, +0.05 -> 0.231
2016-12-06 13:04:00, n, 0,      0,  -2.2,	0.017,  0.00, 33, +0.05 -> 0.223
2016-12-06 13:07:00, n, 1,   -0.3,  -2.2,	0.017,  3.00, 40, +0.05 -> 0.224
2016-12-06 13:10:00, n, 0,      0,  -2.2,	0.017,  0.00, 33, +0.05 -> 0.215
2016-12-06 13:13:00, n, 1,   -0.3,  -2.2,	0.017,  3.00, 40, +0.05 -> 0.217
2016-12-06 13:16:00, n, 0,      0,  -2.2,	0.017,  0.00, 33, +0.05 -> 0.208
2016-12-06 13:19:00, n, 1,   -0.3,  -2.2,	0.017,  3.00, 40, +0.05 -> 0.210
2016-12-06 13:22:00, n, 0,      0,  -2.4,	0.017,  0.00, 33, +0.05 -> 0.201
2016-12-06 13:25:00, n, 1,   -0.3,  -2.4,	0.017,  3.00, 40, +0.05 -> 0.203
2016-12-06 13:28:00, n, 0, 100.0006,  -2.4,	0.017,  0.00, 33, +0.05 -> 0.194
2016-12-06 13:31:00, n, 0, 0.0006,  -2.7,	0.017,  0.00, 27, +0.05 -> 0.196
2016-12-06 13:34:00, n, 0,      0,  -2.7,	0.017,  0.00, 22, +0.05 -> 0.206
2016-12-06 13:37:00, n, 1,   -0.3,  -2.7,	0.017,  3.00, 31, +0.05 -> 0.223
2016-12-06 13:40:00, n, 0,      0,  -2.6,	0.017,  0.00, 26, +0.05 -> 0.227
2016-12-06 13:43:00, n, 1,   -0.3,  -2.6,	0.017,  3.00, 34, +0.05 -> 0.240
2016-12-06 13:46:00, n, 1,   -0.3,  -2.6,	0.017,  6.00, 41, +0.05 -> 0.240
2016-12-06 13:49:00, n, 0,      0,  -2.6,	0.017,  0.00, 34, +0.05 -> 0.230
2016-12-06 13:52:00, n, 1,   -0.3,  -2.8,	0.017,  3.00, 41, +0.05 -> 0.231
2016-12-06 13:55:00, n, 0,      0,  -2.8,	0.017,  0.00, 34, +0.05 -> 0.221
2016-12-06 13:58:00, n, 1,   -0.3,  -2.8,	0.017,  3.00, 41, +0.05 -> 0.222
2016-12-06 14:01:00, n, 0,      0,  -2.9,	0.017,  0.00, 33, +0.05 -> 0.213
2016-12-06 14:04:00, n, 1,   -0.3,  -2.9,	0.017,  3.00, 40, +0.05 -> 0.214
2016-12-06 14:07:00, n, 0,      0,  -2.9,	0.017,  0.00, 33, +0.05 -> 0.205
2016-12-06 14:10:00, n, 0,      0,  -3.1,	0.017,  0.00, 27, +0.05 -> 0.206
2016-12-06 14:13:00, n, 1,   -0.3,  -3.1,	0.017,  3.00, 35, +0.05 -> 0.216
2016-12-06 14:16:00, n, 1,   -0.3,  -3.1,	0.017,  6.00, 42, +0.05 -> 0.214
2016-12-06 14:19:00, n, 0,      0,  -3.1,	0.017,  0.00, 35, +0.05 -> 0.203
2016-12-06 14:22:00, n, 0,      0,  -3.1,	0.017,  0.00, 29, +0.05 -> 0.202
2016-12-06 14:25:00, n, 1,   -0.3,  -3.1,	0.017,  3.00, 36, +0.05 -> 0.210
2016-12-06 14:28:00, n, 1,   -0.3,  -3.1,	0.017,  6.00, 43, +0.05 -> 0.207
2016-12-06 14:31:00, n, 0, 100.0006,  -3.2,	0.017,  0.00, 35, +0.05 -> 0.194
2016-12-06 14:34:00, n, 0, 0.0006,  -3.2,	0.017,  0.00, 29, +0.05 -> 0.193
2016-12-06 14:37:00, n, 0,      0,  -3.2,	0.017,  0.00, 24, +0.05 -> 0.200
2016-12-06 14:40:00, n, 1,   -0.3,  -3.5,	0.017,  3.00, 33, +0.05 -> 0.215
2016-12-06 14:43:00, n, 1,   -0.3,  -3.5,	0.017,  6.00, 40, +0.05 -> 0.217
2016-12-06 14:46:00, n, 0,      0,  -3.5,	0.017,  0.00, 33, +0.05 -> 0.209
2016-12-06 14:49:00, r, 1,   -0.3,  -3.5,	0.017,  3.00, 40, +0.05 -> 0.211
2016-12-06 14:52:00, n, 0,      0,  -3.6,	0.017,  0.00, 33, +0.05 -> 0.203
2016-12-06 14:55:00, n, 1,   -0.3,  -3.6,	0.017,  3.00, 40, +0.05 -> 0.205
2016-12-06 14:58:00, n, 0, 100.0006,  -3.6,	0.017,  0.00, 33, +0.05 -> 0.197
2016-12-06 15:01:00, n, 0, 0.0006,  -3.6,	0.017,  0.00, 27, +0.05 -> 0.199
2016-12-06 15:04:00, n, 0,      0,  -3.6,	0.017,  0.00, 22, +0.05 -> 0.209
2016-12-06 15:07:00, n, 1,   -0.3,  -3.6,	0.017,  3.00, 31, +0.05 -> 0.227
2016-12-06 15:10:00, n, 1,   -0.3,  -3.7,	0.017,  6.00, 39, +0.05 -> 0.231
2016-12-06 15:13:00, n, 0,      0,  -3.7,	0.017,  0.00, 32, +0.05 -> 0.224
2016-12-06 15:16:00, n, 1,   -0.3,  -3.7,	0.017,  3.00, 39, +0.05 -> 0.228
2016-12-06 15:19:00, r, 1,   -0.3,  -3.7,	0.017,  6.00, 45, +0.05 -> 0.221
2016-12-06 15:22:00, n, 0,      0,  -3.5,	0.017,  0.00, 37, +0.05 -> 0.205
2016-12-06 15:25:00, n, 1,   -0.3,  -3.5,	0.017,  3.00, 43, +0.05 -> 0.200
2016-12-06 15:28:00, n, 0, 100.0006,  -3.5,	0.017,  0.00, 36, +0.05 -> 0.187
2016-12-06 15:31:00, n, 0, 0.0006,  -3.3,	0.012,  0.00, 30, +0.04 -> 0.169
2016-12-06 15:34:00, n, 0, 0.0006,  -3.3,	0.012,  0.00, 24, +0.04 -> 0.161
2016-12-06 15:37:00, n, 0, 0.0006,  -3.3,	0.012,  0.00, 20, +0.04 -> 0.161
2016-12-06 15:40:00, n, 0, 0.0006,  -3.4,	0.012,  0.00, 16, +0.04 -> 0.166
2016-12-06 15:43:00, n, 0, 0.0006,  -3.4,	0.012,  0.00, 14, +0.04 -> 0.178
2016-12-06 15:46:00, n, 0, 0.0006,  -3.4,	0.012,  0.00, 11, +0.04 -> 0.193
2016-12-06 15:49:00, r, 1,   -0.3,  -3.4,	0.012,  3.00, 20, +0.04 -> 0.212
2016-12-06 15:52:00, n, 1,   -0.3,  -3.9,	0.017,  6.00, 29, +0.05 -> 0.233
2016-12-06 15:55:00, n, 1,   -0.3,  -3.9,	0.017,  9.00, 37, +0.05 -> 0.240
2016-12-06 15:58:00, n, 1,   -0.3,  -3.9,	0.017, 12.00, 43, +0.05 -> 0.236
2016-12-06 16:01:00, n, 0,      0,  -4.0,	0.017,  0.00, 36, +0.05 -> 0.223
2016-12-06 16:04:00, n, 1,   -0.3,  -4.0,	0.017,  3.00, 42, +0.05 -> 0.221
2016-12-06 16:07:00, n, 0,      0,  -4.0,	0.017,  0.00, 35, +0.05 -> 0.209
2016-12-06 16:10:00, n, 1,   -0.3,  -4.1,	0.017,  3.00, 42, +0.05 -> 0.208
2016-12-06 16:13:00, n, 0, 100.0006,  -4.1,	0.017,  0.00, 34, +0.05 -> 0.197
2016-12-06 16:16:00, n, 0, 0.0006,  -4.1,	0.017,  0.00, 28, +0.05 -> 0.197
2016-12-06 16:19:00, n, 0,      0,  -4.1,	0.017,  0.00, 23, +0.05 -> 0.206
2016-12-06 16:22:00, n, 1,   -0.3,  -3.9,	0.017,  3.00, 32, +0.05 -> 0.222
