date, select, act, reward, temp,	pre[mm/min], on time[min], road temp, snow[kg/m^2]
2016-12-31 04:49:00, r, 0,    0.3,  -3.1,	0.004,  0.00,  2, +0.01 -> 0.076
2016-12-31 04:52:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  1, +0.01 -> 0.085
2016-12-31 04:55:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  1, +0.01 -> 0.095
2016-12-31 04:58:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  1, +0.01 -> 0.105
2016-12-31 05:01:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  0, +0.01 -> 0.115
2016-12-31 05:04:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  0, +0.01 -> 0.126
2016-12-31 05:07:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  0, +0.01 -> 0.137
2016-12-31 05:10:00, n, 0,    0.3,  -2.9,	0.004,  0.00,  0, +0.01 -> 0.148
2016-12-31 05:13:00, n, 0,    0.3,  -2.9,	0.004,  0.00,  0, +0.01 -> 0.160
2016-12-31 05:16:00, n, 0,    0.3,  -2.9,	0.004,  0.00,  0, +0.01 -> 0.171
2016-12-31 05:19:00, n, 0,    0.3,  -2.9,	0.004,  0.00,  0, +0.01 -> 0.183
2016-12-31 05:22:00, n, 0,    0.3,  -2.8,	0.004,  0.00,  0, +0.01 -> 0.194
2016-12-31 05:25:00, n, 0,      0,  -2.8,	0.004,  0.00,  0, +0.01 -> 0.206
2016-12-31 05:28:00, n, 1,   -0.3,  -2.8,	0.004,  3.00,  9, +0.01 -> 0.218
2016-12-31 05:31:00, n, 1,   -0.3,  -2.7,	0.004,  6.00, 18, +0.01 -> 0.216
2016-12-31 05:34:00, n, 1,   -0.3,  -2.7,	0.004,  9.00, 27, +0.01 -> 0.202
2016-12-31 05:37:00, n, 1,   99.7,  -2.7,	0.004, 12.00, 35, +0.01 -> 0.174
2016-12-31 05:40:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 35, +0.00 -> 0.122
2016-12-31 05:43:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 29, +0.00 -> 0.079
2016-12-31 05:46:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 24, +0.00 -> 0.044
2016-12-31 05:49:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 19, +0.00 -> 0.014
2016-12-31 05:52:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 16, +0.00 -> 0.000
2016-12-31 05:55:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 13, +0.00 -> 0.000
2016-12-31 05:58:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 13, +0.00 -> 0.000
2016-12-31 06:01:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 06:04:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 06:07:00, r, 1,   -0.3,  -2.5,	0.000,  3.00, 11, +0.00 -> 0.000
2016-12-31 06:10:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 20, +0.00 -> 0.000
2016-12-31 06:13:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 19, +0.00 -> 0.000
2016-12-31 06:16:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 18, +0.00 -> 0.000
2016-12-31 06:19:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 17, +0.00 -> 0.000
2016-12-31 06:22:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 17, +0.00 -> 0.000
2016-12-31 06:25:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 16, +0.00 -> 0.000
2016-12-31 06:28:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 15, +0.00 -> 0.000
2016-12-31 06:31:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 14, +0.00 -> 0.000
2016-12-31 06:34:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 14, +0.00 -> 0.000
2016-12-31 06:37:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 13, +0.00 -> 0.000
2016-12-31 06:40:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 06:43:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 06:46:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 06:49:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 06:52:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  8, +0.01 -> 0.000
2016-12-31 06:55:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  7, +0.01 -> 0.000
2016-12-31 06:58:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  5, +0.01 -> 0.002
2016-12-31 07:01:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  4, +0.01 -> 0.006
2016-12-31 07:04:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  4, +0.01 -> 0.012
2016-12-31 07:07:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  3, +0.01 -> 0.018
2016-12-31 07:10:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  2, +0.01 -> 0.026
2016-12-31 07:13:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  2, +0.01 -> 0.034
2016-12-31 07:16:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  1, +0.01 -> 0.043
2016-12-31 07:19:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  1, +0.01 -> 0.053
2016-12-31 07:22:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  1, +0.01 -> 0.063
2016-12-31 07:25:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  1, +0.01 -> 0.074
2016-12-31 07:28:00, n, 0,    0.3,  -3.3,	0.004,  0.00,  0, +0.01 -> 0.085
2016-12-31 07:31:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  0, +0.01 -> 0.096
2016-12-31 07:34:00, r, 1,   -0.3,  -3.1,	0.004,  3.00,  9, +0.01 -> 0.107
2016-12-31 07:37:00, n, 0,    0.3,  -3.1,	0.004,  0.00,  8, +0.01 -> 0.106
2016-12-31 07:40:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  6, +0.01 -> 0.106
2016-12-31 07:43:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  5, +0.01 -> 0.109
2016-12-31 07:46:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  4, +0.01 -> 0.113
2016-12-31 07:49:00, n, 0,    0.3,  -3.0,	0.004,  0.00,  3, +0.01 -> 0.119
2016-12-31 07:52:00, n, 0,    0.3,  -2.8,	0.004,  0.00,  3, +0.01 -> 0.126
2016-12-31 07:55:00, r, 1,   -0.3,  -2.8,	0.004,  3.00, 12, +0.01 -> 0.133
2016-12-31 07:58:00, n, 0,    0.3,  -2.8,	0.004,  0.00, 10, +0.01 -> 0.128
2016-12-31 08:01:00, n, 0,    0.3,  -2.8,	0.004,  0.00,  8, +0.01 -> 0.125
2016-12-31 08:04:00, n, 0,    0.3,  -2.8,	0.004,  0.00,  6, +0.01 -> 0.126
2016-12-31 08:07:00, n, 0,    0.3,  -2.8,	0.004,  0.00,  5, +0.01 -> 0.128
2016-12-31 08:10:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  4, +0.01 -> 0.132
2016-12-31 08:13:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  3, +0.01 -> 0.137
2016-12-31 08:16:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  3, +0.01 -> 0.144
2016-12-31 08:19:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  2, +0.01 -> 0.151
2016-12-31 08:22:00, n, 0,    0.3,  -2.7,	0.004,  0.00,  2, +0.01 -> 0.160
2016-12-31 08:25:00, n, 0,    0.3,  -2.7,	0.004,  0.00,  1, +0.01 -> 0.169
2016-12-31 08:28:00, n, 0,    0.3,  -2.7,	0.004,  0.00,  1, +0.01 -> 0.178
2016-12-31 08:31:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  1, +0.01 -> 0.188
2016-12-31 08:34:00, n, 0,    0.3,  -2.6,	0.004,  0.00,  1, +0.01 -> 0.199
2016-12-31 08:37:00, n, 0,      0,  -2.6,	0.004,  0.00,  0, +0.01 -> 0.210
2016-12-31 08:40:00, n, 1,   -0.3,  -2.4,	0.004,  3.00,  9, +0.01 -> 0.221
2016-12-31 08:43:00, n, 1,   -0.3,  -2.4,	0.004,  6.00, 18, +0.01 -> 0.218
2016-12-31 08:46:00, n, 1,   -0.3,  -2.4,	0.004,  9.00, 27, +0.01 -> 0.203
2016-12-31 08:49:00, n, 1,   99.7,  -2.4,	0.004, 12.00, 35, +0.01 -> 0.174
2016-12-31 08:52:00, n, 0,    0.3,  -2.3,	0.004,  0.00, 29, +0.01 -> 0.134
2016-12-31 08:55:00, n, 0,    0.3,  -2.3,	0.004,  0.00, 24, +0.01 -> 0.102
2016-12-31 08:58:00, n, 0,    0.3,  -2.3,	0.004,  0.00, 20, +0.01 -> 0.078
2016-12-31 09:01:00, n, 0,    0.3,  -2.4,	0.004,  0.00, 16, +0.01 -> 0.061
2016-12-31 09:04:00, n, 0,    0.3,  -2.4,	0.004,  0.00, 13, +0.01 -> 0.048
2016-12-31 09:07:00, n, 0,    0.3,  -2.4,	0.004,  0.00, 11, +0.01 -> 0.040
2016-12-31 09:10:00, n, 0,    0.3,  -2.3,	0.004,  0.00,  9, +0.01 -> 0.035
2016-12-31 09:13:00, n, 0,    0.3,  -2.3,	0.004,  0.00,  7, +0.01 -> 0.034
2016-12-31 09:16:00, n, 0,    0.3,  -2.3,	0.004,  0.00,  6, +0.01 -> 0.034
2016-12-31 09:19:00, n, 0,    0.3,  -2.3,	0.004,  0.00,  5, +0.01 -> 0.037
2016-12-31 09:22:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  5, +0.00 -> 0.029
2016-12-31 09:25:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  4, +0.00 -> 0.023
2016-12-31 09:28:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  3, +0.00 -> 0.018
2016-12-31 09:31:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  3, +0.00 -> 0.013
2016-12-31 09:34:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  2, +0.00 -> 0.010
2016-12-31 09:37:00, n, 0,    0.3,  -2.1,	0.000,  0.00,  2, +0.00 -> 0.007
2016-12-31 09:40:00, n, 0,    0.3,  -1.9,	0.000,  0.00,  1, +0.00 -> 0.005
2016-12-31 09:43:00, n, 0,    0.3,  -1.9,	0.000,  0.00,  1, +0.00 -> 0.003
2016-12-31 09:46:00, r, 1,   -0.3,  -1.9,	0.000,  3.00,  1, +0.00 -> 0.001
2016-12-31 09:49:00, n, 0,    0.3,  -1.9,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 09:52:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 09:55:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 09:58:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 10:01:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 10:04:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 10:07:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 10:10:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 10:13:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:16:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:19:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:22:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:25:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:28:00, n, 0,    0.3,  -1.8,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 10:31:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:34:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:37:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:40:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:43:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:46:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:49:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:52:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 10:55:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 10:58:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 11:01:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 11:04:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 11:07:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 11:10:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 11:13:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:16:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:19:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:22:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:25:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:28:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:31:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:34:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:37:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:40:00, r, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:43:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:46:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:49:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:52:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:55:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 11:58:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:01:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 12:04:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:07:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:10:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:13:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:16:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:19:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:22:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:25:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:28:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:31:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:34:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:37:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:40:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:43:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:46:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:49:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:52:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:55:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 12:58:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 13:01:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 13:04:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:07:00, n, 0,    0.3,  -1.3,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:10:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:13:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:16:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:19:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:22:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:25:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:28:00, n, 0,    0.3,  -1.4,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:31:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:34:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:37:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:40:00, n, 0,    0.3,  -1.0,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:43:00, n, 0,    0.3,  -1.0,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:46:00, n, 0,    0.3,  -1.0,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:49:00, n, 0,    0.3,  -1.0,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 13:52:00, r, 1,   -0.3,  -1.2,	0.000,  3.00,  4, +0.00 -> 0.000
2016-12-31 13:55:00, n, 0,    0.3,  -1.2,	0.000,  0.00, 13, +0.00 -> 0.000
2016-12-31 13:58:00, n, 0,    0.3,  -1.2,	0.000,  0.00, 13, +0.00 -> 0.000
2016-12-31 14:01:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:04:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:07:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:10:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:13:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:16:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 12, +0.00 -> 0.000
2016-12-31 14:19:00, n, 0,    0.3,  -0.7,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:22:00, n, 0,    0.3,  -0.6,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:25:00, n, 0,    0.3,  -0.6,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:28:00, n, 0,    0.3,  -0.6,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:31:00, n, 0,    0.3,  -0.4,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:34:00, n, 0,    0.3,  -0.4,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:37:00, n, 0,    0.3,  -0.4,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:40:00, n, 0,    0.3,  -0.5,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:43:00, n, 0,    0.3,  -0.5,	0.000,  0.00, 11, +0.00 -> 0.000
2016-12-31 14:46:00, n, 0,    0.3,  -0.5,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 14:49:00, n, 0,    0.3,  -0.5,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 14:52:00, n, 0,    0.3,  -0.9,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 14:55:00, n, 0,    0.3,  -0.9,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 14:58:00, n, 0,    0.3,  -0.9,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 15:01:00, n, 0,    0.3,  -1.0,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 15:04:00, n, 0,    0.3,  -1.0,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 15:07:00, n, 0,    0.3,  -1.0,	0.000,  0.00, 10, +0.00 -> 0.000
2016-12-31 15:10:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:13:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:16:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:19:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:22:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:25:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:28:00, n, 0,    0.3,  -1.1,	0.000,  0.00,  9, +0.00 -> 0.000
2016-12-31 15:31:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:34:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:37:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:40:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:43:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:46:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  8, +0.00 -> 0.000
2016-12-31 15:49:00, n, 0,    0.3,  -1.2,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 15:52:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 15:55:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 15:58:00, n, 0,    0.3,  -1.6,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 16:01:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 16:04:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  7, +0.00 -> 0.000
2016-12-31 16:07:00, n, 0,    0.3,  -1.5,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 16:10:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 16:13:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  6, +0.00 -> 0.000
2016-12-31 16:16:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 16:19:00, n, 0,    0.3,  -1.7,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 16:22:00, n, 0,    0.3,  -2.0,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 16:25:00, n, 0,    0.3,  -2.0,	0.000,  0.00,  5, +0.00 -> 0.000
2016-12-31 16:28:00, n, 0,    0.3,  -2.0,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 16:31:00, n, 0,    0.3,  -2.3,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 16:34:00, n, 0,    0.3,  -2.3,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 16:37:00, n, 0,    0.3,  -2.3,	0.000,  0.00,  4, +0.00 -> 0.000
2016-12-31 16:40:00, n, 0,    0.3,  -2.5,	0.000,  0.00,  3, +0.00 -> 0.000
2016-12-31 16:43:00, n, 0,    0.3,  -2.5,	0.000,  0.00,  3, +0.00 -> 0.000
2016-12-31 16:46:00, n, 0,    0.3,  -2.5,	0.000,  0.00,  3, +0.00 -> 0.000
2016-12-31 16:49:00, n, 0,    0.3,  -2.5,	0.000,  0.00,  3, +0.00 -> 0.000
2016-12-31 16:52:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  3, +0.00 -> 0.000
2016-12-31 16:55:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  2, +0.00 -> 0.000
2016-12-31 16:58:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  2, +0.00 -> 0.000
2016-12-31 17:01:00, n, 0,    0.3,  -2.8,	0.000,  0.00,  2, +0.00 -> 0.000
2016-12-31 17:04:00, n, 0,    0.3,  -2.8,	0.000,  0.00,  2, +0.00 -> 0.000
2016-12-31 17:07:00, n, 0,    0.3,  -2.8,	0.000,  0.00,  1, +0.00 -> 0.000
2016-12-31 17:10:00, n, 0,    0.3,  -3.0,	0.000,  0.00,  1, +0.00 -> 0.000
2016-12-31 17:13:00, r, 0,    0.3,  -3.0,	0.000,  0.00,  1, +0.00 -> 0.000
2016-12-31 17:16:00, n, 0,    0.3,  -3.0,	0.000,  0.00,  1, +0.00 -> 0.000
2016-12-31 17:19:00, n, 0,    0.3,  -3.0,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:22:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:25:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:28:00, n, 0,    0.3,  -3.1,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:31:00, n, 0,    0.3,  -3.4,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:34:00, n, 0,    0.3,  -3.4,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:37:00, n, 0,    0.3,  -3.4,	0.000,  0.00,  0, +0.00 -> 0.000
2016-12-31 17:40:00, n, 0,    0.3,  -3.4,	0.000,  0.00,  0, +0.00 -> 0.000
